Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
1237,333.89,336.63,343.7,349.25,352.61,362.41,368.42,379.91,408.44,433.79,411.16,0.1575,25900,100,0.98
1238,333.87,336.6,343.69,349.24,352.61,362.41,368.43,379.92,408.46,433.76,411.21,0.1575,25900,100,0.98
1239,333.86,336.59,343.67,349.24,352.61,362.41,368.45,379.93,408.47,433.74,411.3,0.1575,25900,100,0.98
1240,333.86,336.58,343.67,349.24,352.61,362.42,368.47,379.94,408.49,433.74,411.44,0.1575,25900,100,0.98
1241,333.84,336.56,343.64,349.24,352.61,362.43,368.48,379.96,408.51,433.75,411.58,0.1575,25900,100,0.98
1242,333.83,336.56,343.64,349.24,352.63,362.43,368.5,379.98,408.53,433.74,411.68,0.1575,25900,100,0.98
1243,333.83,336.56,343.65,349.24,352.62,362.44,368.51,380.0,408.56,433.76,411.75,0.1575,25900,100,0.98
1244,333.82,336.55,343.64,349.24,352.62,362.45,368.54,380.01,408.59,433.78,411.83,0.1575,25900,100,0.98
1245,333.82,336.56,343.64,349.23,352.64,362.45,368.56,380.02,408.6,433.83,411.9,0.1575,25900,100,0.98
1246,333.8,336.53,343.63,349.24,352.63,362.47,368.56,380.04,408.62,433.87,411.95,0.1575,25900,100,0.98
1247,333.79,336.52,343.62,349.24,352.63,362.48,368.57,380.06,408.63,433.93,411.97,0.1575,25900,100,0.98
1248,333.78,336.51,343.61,349.23,352.63,362.49,368.57,380.07,408.64,433.98,411.97,0.1575,25900,100,0.98
1249,333.76,336.5,343.59,349.22,352.62,362.5,368.59,380.09,408.66,434.06,411.91,0.1575,25900,100,0.98
1250,333.74,336.49,343.59,349.22,352.63,362.51,368.61,380.11,408.68,434.11,411.84,0.1575,25900,100,0.98
1251,333.73,336.48,343.58,349.21,352.63,362.52,368.62,380.12,408.68,434.15,411.77,0.1575,25900,100,0.98
1252,333.72,336.48,343.58,349.21,352.63,362.52,368.63,380.14,408.69,434.14,411.7,0.1575,25900,100,0.98
1253,333.72,336.48,343.58,349.21,352.64,362.54,368.64,380.16,408.7,434.11,411.67,0.1575,25900,100,0.98
1254,333.7,336.46,343.57,349.2,352.64,362.56,368.65,380.18,408.71,434.12,411.65,0.1575,25900,100,0.98
1255,333.69,336.45,343.56,349.2,352.63,362.57,368.66,380.2,408.7,434.14,411.63,0.1575,25900,100,0.98
1256,333.68,336.44,343.55,349.2,352.63,362.58,368.65,380.22,408.7,434.14,411.6,0.1575,25900,100,0.98
1257,333.66,336.44,343.55,349.2,352.64,362.59,368.67,380.23,408.72,434.15,411.57,0.1575,25900,100,0.98
1258,333.65,336.43,343.54,349.2,352.64,362.6,368.68,380.24,408.72,434.18,411.53,0.1575,25900,100,0.98
1259,333.65,336.42,343.54,349.19,352.65,362.61,368.69,380.25,408.74,434.25,411.47,0.1575,25900,100,0.98
1260,333.62,336.41,343.54,349.2,352.65,362.62,368.7,380.27,408.75,434.3,411.45,0.1575,25900,100,0.98
1261,333.61,336.4,343.52,349.19,352.65,362.63,368.71,380.29,408.75,434.29,411.43,0.1575,25900,100,0.98
1262,333.61,336.39,343.52,349.18,352.65,362.64,368.72,380.3,408.77,434.3,411.45,0.1575,25900,100,0.98
1263,333.6,336.38,343.52,349.18,352.65,362.64,368.72,380.31,408.78,434.27,411.49,0.1575,25900,100,0.98
1264,333.59,336.36,343.5,349.17,352.65,362.65,368.73,380.32,408.78,434.22,411.52,0.1575,25900,100,0.98
1265,333.57,336.35,343.5,349.16,352.64,362.66,368.73,380.34,408.8,434.19,411.57,0.1575,25900,100,0.98
1266,333.56,336.34,343.49,349.16,352.64,362.67,368.75,380.36,408.82,434.16,411.64,0.1575,25900,100,0.98
1267,333.54,336.32,343.47,349.16,352.65,362.68,368.77,380.37,408.85,434.16,411.68,0.1575,25900,100,0.98
1268,333.54,336.32,343.47,349.16,352.65,362.68,368.79,380.38,408.86,434.17,411.7,0.1575,25900,100,0.98
1269,333.52,336.3,343.46,349.14,352.65,362.69,368.8,380.39,408.88,434.2,411.72,0.1575,25900,100,0.98
1270,333.52,336.3,343.46,349.14,352.65,362.7,368.81,380.42,408.9,434.25,411.76,0.1575,25900,100,0.98
1271,333.51,336.29,343.44,349.14,352.65,362.71,368.82,380.43,408.91,434.3,411.77,0.1575,25900,100,0.98
1272,333.5,336.28,343.44,349.14,352.64,362.71,368.83,380.43,408.93,434.35,411.78,0.1575,25900,100,0.98
1273,333.5,336.28,343.44,349.13,352.65,362.71,368.84,380.45,408.94,434.41,411.75,0.1575,25900,100,0.98
1274,333.48,336.26,343.42,349.12,352.65,362.71,368.84,380.46,408.95,434.44,411.71,0.1575,25900,100,0.98
1275,333.48,336.26,343.41,349.12,352.65,362.72,368.86,380.47,408.97,434.52,411.65,0.1575,25900,100,0.98
1276,333.46,336.25,343.4,349.12,352.64,362.73,368.87,380.48,408.98,434.54,411.56,0.1575,25900,100,0.98
1277,333.46,336.24,343.39,349.12,352.64,362.74,368.89,380.5,409.0,434.49,411.48,0.1575,25900,100,0.98
1278,333.45,336.23,343.38,349.11,352.64,362.75,368.91,380.52,409.01,434.43,411.43,0.1575,25900,100,0.98
1279,333.44,336.23,343.38,349.11,352.65,362.75,368.92,380.54,409.03,434.44,411.41,0.1575,25900,100,0.98
1280,333.44,336.22,343.37,349.11,352.65,362.76,368.94,380.54,409.03,434.45,411.4,0.1575,25900,100,0.98
1281,333.43,336.22,343.37,349.11,352.65,362.77,368.94,380.57,409.04,434.44,411.4,0.1575,25900,100,0.98
1282,333.42,336.21,343.36,349.1,352.65,362.77,368.96,380.58,409.05,434.45,411.4,0.1575,25900,100,0.98
1283,333.42,336.21,343.35,349.1,352.66,362.78,368.96,380.59,409.06,434.47,411.39,0.1575,25900,100,0.98
1284,333.41,336.2,343.35,349.1,352.65,362.79,368.97,380.6,409.06,434.52,411.35,0.1575,25900,100,0.98
1285,333.39,336.19,343.34,349.09,352.65,362.8,368.99,380.62,409.07,434.58,411.28,0.1575,25900,100,0.98
1286,333.38,336.17,343.33,349.09,352.65,362.82,369.0,380.65,409.08,434.6,411.2,0.1575,25900,100,0.98
1287,333.37,336.17,343.32,349.09,352.66,362.82,369.01,380.65,409.09,434.62,411.15,0.1575,25900,100,0.98
1288,333.37,336.16,343.32,349.09,352.66,362.82,369.03,380.68,409.1,434.68,411.11,0.1575,25900,100,0.98
1289,333.36,336.16,343.31,349.09,352.66,362.84,369.04,380.69,409.12,434.64,411.06,0.1575,25900,100,0.98
1290,333.35,336.16,343.31,349.08,352.67,362.85,369.06,380.69,409.12,434.63,411.01,0.1575,25900,100,0.98
1291,333.34,336.15,343.31,349.07,352.66,362.84,369.06,380.71,409.13,434.63,410.95,0.1575,25900,100,0.98
1292,333.33,336.14,343.29,349.06,352.67,362.84,369.07,380.7,409.13,434.62,410.9,0.1575,25900,100,0.98
1293,333.31,336.12,343.28,349.05,352.66,362.85,369.06,380.73,409.13,434.57,410.88,0.1575,25900,100,0.98
1294,333.29,336.1,343.26,349.07,352.65,362.87,369.08,380.75,409.14,434.51,410.85,0.1575,25900,100,0.98
1295,333.28,336.08,343.25,349.05,352.65,362.88,369.11,380.76,409.16,434.45,410.88,0.1575,25900,100,0.98
1296,333.27,336.07,343.24,349.06,352.66,362.88,369.1,380.78,409.17,434.39,410.93,0.1575,25900,100,0.98
1297,333.25,336.06,343.23,349.05,352.66,362.89,369.11,380.8,409.18,434.35,410.95,0.1575,25900,100,0.98
1298,333.24,336.06,343.23,349.05,352.66,362.9,369.13,380.82,409.19,434.34,410.98,0.1575,25900,100,0.98
1299,333.22,336.04,343.22,349.05,352.65,362.91,369.13,380.83,409.2,434.4,411.02,0.1575,25900,100,0.98
1300,333.22,336.04,343.21,349.05,352.66,362.92,369.14,380.84,409.21,434.41,411.04,0.1575,25900,100,0.98
1301,333.21,336.03,343.2,349.03,352.65,362.92,369.14,380.85,409.21,434.39,411.06,0.1575,25900,100,0.98
1302,333.19,336.01,343.2,349.03,352.65,362.93,369.16,380.87,409.23,434.39,411.09,0.1575,25900,100,0.98
1303,333.18,336.0,343.19,349.03,352.66,362.94,369.17,380.87,409.24,434.4,411.15,0.1575,25900,100,0.98
1304,333.18,336.0,343.19,349.02,352.67,362.94,369.2,380.89,409.27,434.46,411.2,0.1575,25900,100,0.98
1305,333.16,335.98,343.17,349.03,352.66,362.96,369.21,380.91,409.27,434.54,411.24,0.1575,25900,100,0.98
1306,333.16,335.98,343.17,349.02,352.68,362.96,369.23,380.92,409.29,434.56,411.29,0.1575,25900,100,0.98
1307,333.15,335.98,343.16,349.02,352.68,362.97,369.22,380.94,409.3,434.56,411.33,0.1575,25900,100,0.98
1308,333.14,335.95,343.15,349.03,352.67,362.98,369.24,380.95,409.31,434.56,411.38,0.1575,25900,100,0.98
1309,333.11,335.94,343.15,349.01,352.67,362.99,369.25,380.96,409.33,434.61,411.43,0.1575,25900,100,0.98
1310,333.11,335.92,343.14,349.02,352.67,363.0,369.25,380.98,409.34,434.65,411.48,0.1575,25900,100,0.98
1311,333.09,335.92,343.13,349.01,352.67,363.01,369.27,380.99,409.36,434.68,411.49,0.1575,25900,100,0.98
1312,333.09,335.92,343.12,349.0,352.68,363.0,369.29,380.99,409.39,434.72,411.46,0.1575,25900,100,0.98
1313,333.07,335.9,343.11,349.0,352.67,363.01,369.29,381.0,409.4,434.83,411.44,0.1575,25900,100,0.98
1314,333.08,335.9,343.1,349.0,352.67,363.03,369.31,381.03,409.42,434.89,411.44,0.1575,25900,100,0.98
1315,333.07,335.9,343.1,348.99,352.68,363.03,369.32,381.04,409.42,434.96,411.46,0.1575,25900,100,0.98
1316,333.06,335.89,343.09,348.99,352.68,363.03,369.33,381.05,409.44,435.05,411.47,0.1575,25900,100,0.98
1317,333.05,335.87,343.08,348.99,352.67,363.04,369.34,381.07,409.45,435.04,411.49,0.1575,25900,100,0.98
1318,333.04,335.86,343.07,348.98,352.67,363.05,369.35,381.08,409.46,434.99,411.51,0.1575,25900,100,0.98
1319,333.03,335.86,343.07,348.97,352.67,363.05,369.36,381.09,409.47,434.98,411.56,0.1575,25900,100,0.98
1320,333.03,335.85,343.05,348.97,352.67,363.06,369.36,381.1,409.48,435.0,411.59,0.1575,25900,100,0.98
1321,333.01,335.84,343.05,348.97,352.68,363.06,369.38,381.13,409.5,434.96,411.64,0.1575,25900,100,0.98
1322,333.0,335.83,343.04,348.96,352.67,363.07,369.4,381.13,409.52,434.9,411.66,0.1575,25900,100,0.98
1323,333.0,335.83,343.03,348.96,352.68,363.07,369.41,381.15,409.54,434.87,411.7,0.1575,25900,100,0.98
1324,332.98,335.82,343.03,348.95,352.69,363.08,369.43,381.16,409.55,434.87,411.7,0.1575,25900,100,0.98
1325,332.98,335.81,343.02,348.95,352.69,363.08,369.43,381.18,409.56,434.87,411.73,0.1575,25900,100,0.98
1326,332.96,335.79,343.0,348.95,352.67,363.09,369.43,381.19,409.56,434.86,411.74,0.1575,25900,100,0.98
1327,332.94,335.78,342.99,348.95,352.67,363.09,369.44,381.2,409.58,434.85,411.77,0.1575,25900,100,0.98
1328,332.94,335.77,342.98,348.95,352.68,363.09,369.45,381.21,409.58,434.85,411.79,0.1575,25900,100,0.98
1329,332.93,335.76,342.97,348.96,352.68,363.11,369.47,381.24,409.6,434.8,411.82,0.1575,25900,100,0.98
1330,332.92,335.74,342.96,348.95,352.68,363.12,369.48,381.26,409.62,434.75,411.9,0.1575,25900,100,0.98
1331,332.91,335.73,342.94,348.96,352.68,363.13,369.51,381.27,409.64,434.74,412.02,0.1575,25900,100,0.98
1332,332.9,335.73,342.94,348.95,352.68,363.13,369.51,381.27,409.66,434.76,412.08,0.1575,25900,100,0.98
1333,332.89,335.72,342.93,348.95,352.69,363.14,369.54,381.29,409.68,434.82,412.13,0.1575,25900,100,0.98
1334,332.89,335.72,342.94,348.95,352.69,363.15,369.54,381.32,409.7,434.88,412.15,0.1575,25900,100,0.98
1335,332.88,335.7,342.94,348.94,352.7,363.15,369.56,381.32,409.72,434.94,412.14,0.1575,25900,100,0.98
1336,332.87,335.7,342.92,348.94,352.69,363.16,369.57,381.33,409.74,435.02,412.12,0.1575,25900,100,0.98
1337,332.86,335.69,342.91,348.94,352.68,363.17,369.58,381.35,409.75,435.09,412.09,0.1575,25900,100,0.98
1338,332.84,335.66,342.9,348.94,352.69,363.17,369.58,381.36,409.75,435.15,412.07,0.1575,25900,100,0.98
1339,332.83,335.66,342.9,348.93,352.69,363.17,369.61,381.37,409.79,435.16,412.05,0.1575,25900,100,0.98
1340,332.81,335.65,342.89,348.93,352.7,363.19,369.62,381.38,409.79,435.18,412.06,0.1575,25900,100,0.98
1341,332.79,335.63,342.87,348.92,352.69,363.19,369.63,381.4,409.81,435.19,412.11,0.1575,25900,100,0.98
1342,332.8,335.64,342.87,348.93,352.7,363.21,369.65,381.42,409.82,435.17,412.16,0.1575,25900,100,0.98
1343,332.79,335.62,342.87,348.92,352.7,363.21,369.65,381.43,409.84,435.17,412.21,0.1575,25900,100,0.98
1344,332.78,335.62,342.86,348.92,352.71,363.21,369.67,381.44,409.84,435.14,412.29,0.1575,25900,100,0.98
1345,332.76,335.61,342.85,348.92,352.7,363.22,369.68,381.46,409.86,435.13,412.36,0.1575,25900,100,0.98
1346,332.76,335.61,342.85,348.91,352.7,363.24,369.69,381.48,409.87,435.16,412.42,0.1575,25900,100,0.98
1347,332.74,335.59,342.83,348.91,352.7,363.24,369.7,381.49,409.89,435.18,412.54,0.1575,25900,100,0.98
1348,332.72,335.59,342.82,348.9,352.7,363.25,369.71,381.5,409.91,435.2,412.64,0.1575,25900,100,0.98
1349,332.71,335.57,342.82,348.9,352.7,363.26,369.72,381.52,409.93,435.2,412.7,0.1575,25900,100,0.98
1350,332.7,335.56,342.8,348.9,352.7,363.27,369.72,381.54,409.94,435.18,412.75,0.1575,25900,100,0.98
1351,332.68,335.55,342.8,348.9,352.71,363.28,369.72,381.55,409.94,435.18,412.82,0.1575,25900,100,0.98
1352,332.68,335.55,342.8,348.9,352.72,363.28,369.75,381.56,409.97,435.17,412.87,0.1575,25900,100,0.98
1353,332.66,335.54,342.79,348.89,352.71,363.3,369.76,381.58,409.98,435.21,412.91,0.1575,25900,100,0.98
1354,332.66,335.54,342.78,348.89,352.71,363.3,369.76,381.59,409.99,435.28,412.93,0.1575,25900,100,0.98
1355,332.65,335.53,342.78,348.88,352.71,363.31,369.77,381.6,410.0,435.3,412.92,0.1575,25900,100,0.98
1356,332.62,335.5,342.76,348.87,352.71,363.31,369.78,381.6,410.01,435.32,412.9,0.1575,25900,100,0.98
1357,332.61,335.5,342.76,348.87,352.7,363.32,369.79,381.62,410.03,435.41,412.87,0.1575,25900,100,0.98
1358,332.6,335.49,342.75,348.87,352.71,363.33,369.8,381.64,410.04,435.44,412.85,0.1575,25900,100,0.98
1359,332.58,335.48,342.74,348.87,352.71,363.32,369.81,381.64,410.05,435.4,412.86,0.1575,25900,100,0.98
1360,332.58,335.47,342.74,348.86,352.72,363.34,369.81,381.66,410.07,435.38,412.86,0.1575,25900,100,0.98
1361,332.57,335.46,342.73,348.86,352.72,363.34,369.83,381.68,410.08,435.34,412.88,0.1575,25900,100,0.98
1362,332.56,335.45,342.73,348.86,352.72,363.35,369.84,381.69,410.09,435.3,412.91,0.1575,25900,100,0.98
1363,332.56,335.45,342.72,348.85,352.72,363.36,369.84,381.7,410.12,435.28,412.94,0.1575,25900,100,0.98
1364,332.54,335.44,342.71,348.85,352.72,363.36,369.85,381.72,410.13,435.29,412.94,0.1575,25900,100,0.98
1365,332.53,335.43,342.7,348.85,352.73,363.38,369.86,381.73,410.14,435.32,412.9,0.1575,25900,100,0.98
1366,332.51,335.4,342.69,348.86,352.71,363.39,369.87,381.77,410.14,435.33,412.78,0.1575,25900,100,0.98
1367,332.49,335.39,342.68,348.85,352.72,363.39,369.88,381.77,410.16,435.33,412.69,0.1575,25900,100,0.98
1368,332.49,335.39,342.69,348.85,352.72,363.4,369.89,381.78,410.18,435.33,412.63,0.1575,25900,100,0.98
1369,332.47,335.38,342.68,348.84,352.72,363.41,369.9,381.79,410.18,435.32,412.56,0.1575,25900,100,0.98
1370,332.47,335.38,342.68,348.84,352.74,363.42,369.92,381.81,410.18,435.32,412.5,0.1575,25900,100,0.98
1371,332.47,335.36,342.66,348.84,352.73,363.42,369.91,381.81,410.19,435.31,412.44,0.1575,25900,100,0.98
1372,332.46,335.36,342.66,348.83,352.73,363.42,369.92,381.83,410.19,435.31,412.41,0.1575,25900,100,0.98
1373,332.43,335.35,342.64,348.82,352.73,363.43,369.93,381.84,410.2,435.3,412.39,0.1575,25900,100,0.98
1374,332.43,335.33,342.65,348.83,352.74,363.44,369.92,381.86,410.21,435.33,412.36,0.1575,25900,100,0.98
1375,332.41,335.32,342.64,348.81,352.74,363.45,369.95,381.88,410.22,435.33,412.33,0.1575,25900,100,0.98
1376,332.41,335.32,342.64,348.81,352.75,363.46,369.96,381.88,410.23,435.36,412.33,0.1575,25900,100,0.98
1377,332.39,335.3,342.63,348.81,352.74,363.47,369.97,381.9,410.25,435.39,412.31,0.1575,25900,100,0.98
1378,332.39,335.29,342.63,348.8,352.75,363.47,369.98,381.92,410.26,435.43,412.29,0.1575,25900,100,0.98
1379,332.39,335.29,342.61,348.79,352.75,363.47,370.0,381.92,410.26,435.47,412.22,0.1575,25900,100,0.98
1380,332.37,335.27,342.61,348.79,352.74,363.48,370.01,381.93,410.28,435.54,412.16,0.1575,25900,100,0.98
1381,332.37,335.26,342.6,348.79,352.75,363.49,370.03,381.95,410.29,435.58,412.1,0.1575,25900,100,0.98
1382,332.36,335.25,342.59,348.78,352.76,363.49,370.04,381.96,410.31,435.66,412.04,0.1575,25900,100,0.98
1383,332.36,335.25,342.6,348.78,352.76,363.5,370.05,381.97,410.32,435.72,411.98,0.1575,25900,100,0.98
1384,332.33,335.23,342.59,348.79,352.76,363.51,370.07,381.99,410.33,435.75,411.91,0.1575,25900,100,0.98
1385,332.33,335.23,342.58,348.78,352.76,363.52,370.08,382.01,410.33,435.71,411.87,0.1575,25900,100,0.98
1386,332.32,335.22,342.58,348.77,352.77,363.53,370.1,382.03,410.35,435.67,411.84,0.1575,25900,100,0.98
1387,332.3,335.21,342.57,348.77,352.76,363.53,370.11,382.03,410.33,435.67,411.79,0.1575,25900,100,0.98
1388,332.3,335.21,342.57,348.77,352.76,363.55,370.13,382.05,410.34,435.65,411.75,0.1575,25900,100,0.98
1389,332.29,335.21,342.57,348.77,352.77,363.56,370.13,382.07,410.34,435.65,411.71,0.1575,25900,100,0.98
1390,332.29,335.2,342.56,348.77,352.77,363.57,370.14,382.08,410.35,435.66,411.69,0.1575,25900,100,0.98
1391,332.29,335.2,342.56,348.77,352.77,363.57,370.17,382.1,410.35,435.67,411.67,0.1575,25900,100,0.98
1392,332.27,335.18,342.53,348.77,352.77,363.57,370.17,382.11,410.35,435.66,411.66,0.1575,25900,100,0.98
1393,332.26,335.17,342.52,348.77,352.77,363.58,370.19,382.13,410.36,435.63,411.63,0.1575,25900,100,0.98
1394,332.26,335.16,342.53,348.77,352.78,363.59,370.21,382.14,410.38,435.59,411.61,0.1575,25900,100,0.98
1395,332.25,335.15,342.52,348.76,352.78,363.6,370.21,382.14,410.38,435.57,411.61,0.1575,25900,100,0.98
1396,332.25,335.15,342.51,348.76,352.78,363.6,370.22,382.16,410.39,435.58,411.61,0.1575,25900,100,0.98
1397,332.24,335.13,342.51,348.76,352.78,363.61,370.23,382.18,410.41,435.57,411.62,0.1575,25900,100,0.98
1398,332.22,335.12,342.49,348.76,352.78,363.62,370.24,382.2,410.41,435.58,411.61,0.1575,25900,100,0.98
1399,332.22,335.12,342.49,348.77,352.78,363.63,370.25,382.21,410.42,435.56,411.59,0.1575,25900,100,0.98
1400,332.22,335.12,342.48,348.76,352.78,363.64,370.26,382.22,410.43,435.55,411.55,0.1575,25900,100,0.98
1401,332.2,335.1,342.47,348.75,352.78,363.63,370.26,382.23,410.43,435.57,411.48,0.1575,25900,100,0.98
1402,332.19,335.09,342.46,348.76,352.79,363.65,370.28,382.25,410.45,435.57,411.43,0.1575,25900,100,0.98
1403,332.19,335.09,342.46,348.76,352.79,363.64,370.29,382.24,410.46,435.56,411.43,0.1575,25900,100,0.98
1404,332.18,335.08,342.44,348.75,352.78,363.65,370.3,382.25,410.46,435.56,411.45,0.1575,25900,100,0.98
1405,332.16,335.07,342.43,348.75,352.78,363.66,370.31,382.27,410.46,435.57,411.5,0.1575,25900,100,0.98
1406,332.15,335.06,342.42,348.75,352.78,363.67,370.33,382.3,410.48,435.57,411.55,0.1575,25900,100,0.98
1407,332.15,335.05,342.42,348.76,352.78,363.68,370.34,382.31,410.5,435.57,411.61,0.1575,25900,100,0.98
1408,332.15,335.05,342.42,348.76,352.79,363.68,370.36,382.32,410.51,435.57,411.68,0.1575,25900,100,0.98
1409,332.14,335.05,342.41,348.75,352.79,363.69,370.37,382.33,410.52,435.62,411.73,0.1575,25900,100,0.98
1410,332.12,335.03,342.4,348.75,352.79,363.7,370.38,382.36,410.54,435.67,411.8,0.1575,25900,100,0.98
1411,332.11,335.02,342.39,348.75,352.78,363.7,370.4,382.37,410.55,435.68,411.87,0.1575,25900,100,0.98
1412,332.09,335.01,342.38,348.74,352.79,363.71,370.41,382.37,410.57,435.68,411.94,0.1575,25900,100,0.98
1413,332.09,335.0,342.37,348.74,352.79,363.71,370.42,382.39,410.58,435.69,411.97,0.1575,25900,100,0.98
1414,332.08,334.99,342.36,348.74,352.79,363.72,370.43,382.4,410.6,435.71,412.0,0.1575,25900,100,0.98
1415,332.07,334.98,342.36,348.73,352.79,363.73,370.44,382.42,410.61,435.7,412.04,0.1575,25900,100,0.98
1416,332.06,334.99,342.36,348.74,352.79,363.74,370.45,382.43,410.63,435.69,412.1,0.1575,25900,100,0.98
1417,332.05,334.97,342.35,348.73,352.79,363.75,370.45,382.45,410.63,435.69,412.14,0.1575,25900,100,0.98
1418,332.04,334.96,342.35,348.72,352.79,363.76,370.46,382.45,410.65,435.71,412.16,0.1575,25900,100,0.98
1419,332.03,334.95,342.33,348.72,352.8,363.75,370.48,382.47,410.68,435.74,412.2,0.1575,25900,100,0.98
1420,332.02,334.95,342.32,348.72,352.8,363.77,370.49,382.48,410.7,435.73,412.24,0.1575,25900,100,0.98
1421,332.0,334.93,342.32,348.71,352.79,363.78,370.5,382.49,410.72,435.74,412.29,0.1575,25900,100,0.98
1422,331.99,334.93,342.31,348.71,352.8,363.8,370.51,382.51,410.74,435.77,412.35,0.1575,25900,100,0.98
1423,331.99,334.92,342.31,348.71,352.81,363.81,370.53,382.53,410.76,435.77,412.4,0.1575,25900,100,0.98
1424,331.97,334.92,342.29,348.71,352.81,363.81,370.54,382.54,410.78,435.82,412.42,0.1575,25900,100,0.98
1425,331.96,334.92,342.29,348.71,352.81,363.82,370.54,382.55,410.78,435.88,412.44,0.1575,25900,100,0.98
1426,331.94,334.89,342.27,348.7,352.8,363.83,370.53,382.56,410.78,435.88,412.46,0.1575,25900,100,0.98
1427,331.93,334.88,342.27,348.7,352.8,363.83,370.54,382.57,410.8,435.9,412.49,0.1575,25900,100,0.98
1428,331.93,334.89,342.28,348.7,352.81,363.84,370.56,382.59,410.82,435.91,412.5,0.1575,25900,100,0.98
1429,331.91,334.87,342.27,348.7,352.81,363.85,370.57,382.6,410.83,435.85,412.5,0.1575,25900,100,0.98
1430,331.9,334.86,342.25,348.69,352.81,363.87,370.58,382.62,410.85,435.79,412.56,0.1575,25900,100,0.98
1431,331.88,334.85,342.24,348.69,352.81,363.87,370.59,382.64,410.86,435.77,412.61,0.1575,25900,100,0.98
1432,331.87,334.84,342.23,348.7,352.8,363.88,370.59,382.65,410.87,435.76,412.64,0.1575,25900,100,0.98
1433,331.87,334.83,342.23,348.69,352.81,363.89,370.6,382.65,410.88,435.71,412.64,0.1575,25900,100,0.98
1434,331.85,334.83,342.23,348.67,352.81,363.89,370.61,382.67,410.9,435.7,412.61,0.1575,25900,100,0.98
1435,331.84,334.82,342.22,348.67,352.8,363.89,370.61,382.68,410.91,435.7,412.55,0.1575,25900,100,0.98
1436,331.83,334.81,342.22,348.67,352.81,363.9,370.62,382.69,410.92,435.73,412.47,0.1575,25900,100,0.98
1437,331.83,334.81,342.22,348.67,352.81,363.91,370.64,382.7,410.93,435.75,412.39,0.1575,25900,100,0.98
1438,331.82,334.8,342.21,348.66,352.82,363.92,370.65,382.72,410.93,435.8,412.29,0.1575,25900,100,0.98
1439,331.81,334.79,342.22,348.65,352.83,363.92,370.67,382.73,410.94,435.8,412.23,0.1575,25900,100,0.98
1440,331.81,334.79,342.21,348.66,352.83,363.93,370.69,382.74,410.95,435.82,412.21,0.1575,25900,100,0.98
1441,331.81,334.78,342.21,348.65,352.84,363.94,370.69,382.76,410.95,435.82,412.2,0.1575,25900,100,0.98
1442,331.8,334.78,342.19,348.65,352.83,363.95,370.7,382.77,410.95,435.81,412.19,0.1575,25900,100,0.98
1443,331.77,334.76,342.18,348.65,352.83,363.95,370.7,382.79,410.96,435.8,412.18,0.1575,25900,100,0.98
1444,331.76,334.76,342.18,348.65,352.83,363.96,370.71,382.79,410.97,435.81,412.16,0.1575,25900,100,0.98
1445,331.76,334.74,342.17,348.65,352.83,363.97,370.72,382.81,410.97,435.82,412.13,0.1575,25900,100,0.98
1446,331.75,334.74,342.17,348.64,352.84,363.98,370.73,382.83,410.99,435.84,412.11,0.1575,25900,100,0.98
